strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pango_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing	missing_data	divergence	nonACGTN	rare_mutations	snp_clusters	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_snp_clusters	clock_deviation
Mozambique/INS-K008157/2021	ncov	EPI_ISL_964933	?	2021-01-14	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29800	Human	31	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	184.0	25.0	0.0	8.0	0.0	good	good	good	good	0.3700213698630179
Mozambique/INS-K008160/2021	ncov	EPI_ISL_964926	?	2021-01-15	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29847	Human	73	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	289.0	25.0	0.0	5.0	0.0	good	good	good	good	0.32086575342465906
Mozambique/INS-K008161/2021	ncov	EPI_ISL_964938	?	2021-01-22	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29846	Human	31	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	205.0	27.0	0.0	8.0	0.0	good	good	good	good	1.9767764383561683
Mozambique/INS-K008162/2021	ncov	EPI_ISL_964939	?	2021-01-15	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29825	Human	37	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	0.0	25.0	0.0	6.0	0.0	good	good	good	good	0.32086575342465906
Mozambique/INS-K008163/2021	ncov	EPI_ISL_964940	?	2021-01-14	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29847	Human	32	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	31.0	26.0	0.0	5.0	0.0	good	good	good	good	1.370021369863018
Mozambique/INS-K008166/2021	ncov	EPI_ISL_964927	?	2021-01-17	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29846	Human	44	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	248.0	26.0	0.0	9.0	0.0	good	good	good	good	1.2225545205479484
Mozambique/INS-K008170/2021	ncov	EPI_ISL_964941	?	2021-01-14	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29796	Human	25	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	204.0	29.0	0.0	11.0	0.0	good	good	mediocre	good	4.370021369863018
Mozambique/INS-K008171/2021	ncov	EPI_ISL_964928	?	2021-01-16	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29799	Human	41	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	185.0	23.0	0.0	3.0	0.0	good	good	good	good	-1.7282898630136962
Mozambique/INS-K008173/2021	ncov	EPI_ISL_964942	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29800	Human	26	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	184.0	29.0	0.0	11.0	0.0	good	good	mediocre	good	4.271710136986304
Mozambique/INS-K008771/2021	ncov	EPI_ISL_1132818	?	2021-01-14	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29797	Human	28	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	207.0	24.0	0.0	5.0	0.0	good	good	good	good	-0.6299786301369821
Mozambique/INS-K008772/2021	ncov	EPI_ISL_1132819	?	2021-01-28	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29827	Human	47	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	319.0	26.0	0.0	9.0	0.0	good	good	good	good	0.6818427397260294
Mozambique/INS-K008773/2021	ncov	EPI_ISL_1132820	?	2021-01-10	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29797	Human	28	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	165.0	25.0	0.0	8.0	0.0	good	good	good	good	0.5666438356164427
Mozambique/INS-K008774/2021	ncov	EPI_ISL_1132821	?	2021-01-10	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29800	Human	41	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	216.0	26.0	0.0	7.0	0.0	good	good	good	good	1.5666438356164427
Mozambique/INS-K008775/2021	ncov	EPI_ISL_1132822	?	2021-01-10	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29795	Human	?	?	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	191.0	26.0	0.0	8.0	0.0	good	good	good	good	1.5666438356164427
Mozambique/INS-K008777/2021	ncov	EPI_ISL_1132824	?	2021-01-30	Africa	Mozambique	Gaza		Africa	Mozambique	Gaza	genome	29798	Human	21	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	111.0	33.0	0.0	13.0	9.0	good	good	mediocre	mediocre	7.583531506849319
Mozambique/INS-K008779/2021	ncov	EPI_ISL_1132826	?	2021-01-30	Africa	Mozambique	Gaza		Africa	Mozambique	Gaza	genome	29872	Human	28	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	160.0	24.0	0.0	6.0	0.0	good	good	good	good	-1.4164684931506812
Mozambique/INS-K008780/2021	ncov	EPI_ISL_1132827	?	2021-01-30	Africa	Mozambique	Gaza		Africa	Mozambique	Gaza	genome	29798	Human	12	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	75.0	24.0	0.0	4.0	0.0	good	good	good	good	-1.4164684931506812
Mozambique/INS-K008781/2021	ncov	EPI_ISL_1132828	?	2021-01-30	Africa	Mozambique	Gaza		Africa	Mozambique	Gaza	genome	29847	Human	21	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	1228.0	23.0	0.0	6.0	0.0	mediocre	good	good	good	-2.4164684931506812
Mozambique/INS-K008783/2021	ncov	EPI_ISL_1132829	?	2021-01-13	Africa	Mozambique	Inhambane		Africa	Mozambique	Inhambane	genome	29880	Human	20	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	515.0	27.0	0.0	9.0	0.0	good	good	good	good	2.4191769863013732
Mozambique/INS-K008785/2021	ncov	EPI_ISL_1132831	?	2021-01-18	Africa	Mozambique	Inhambane		Africa	Mozambique	Inhambane	genome	29847	Human	34	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	1906.0	24.0	0.0	7.0	0.0	mediocre	good	good	good	-0.8266010958904069
Mozambique/INS-K008790/2021	ncov	EPI_ISL_1132833	?	2021-01-18	Africa	Mozambique	Inhambane		Africa	Mozambique	Inhambane	genome	29847	Human	40	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	168.0	21.0	0.0	3.0	0.0	good	good	good	good	-3.826601095890407
Mozambique/INS-K008791/2021	ncov	EPI_ISL_1132834	?	2021-01-10	Africa	Mozambique	Manica		Africa	Mozambique	Manica	genome	29856	Human	36	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	2181.0	20.0	0.0	5.0	0.0	mediocre	good	good	good	-4.433356164383557
Mozambique/INS-K008797/2021	ncov	EPI_ISL_1132836	?	2021-01-22	Africa	Mozambique	Niassa		Africa	Mozambique	Niassa	genome	29847	Human	13	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	1606.0	30.0	0.0	12.0	0.0	mediocre	good	mediocre	good	4.976776438356168
Mozambique/INS-K008805/2021	ncov	EPI_ISL_1132840	?	2021-01-16	Africa	Mozambique	Tete		Africa	Mozambique	Tete	genome	29797	Human	91	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	189.0	24.0	0.0	5.0	0.0	good	good	good	good	-0.7282898630136962
Mozambique/INS-K008809/2021	ncov	EPI_ISL_1132841	?	2021-01-16	Africa	Mozambique	Tete		Africa	Mozambique	Tete	genome	29846	Human	40	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	580.0	23.0	0.0	5.0	0.0	good	good	good	good	-1.7282898630136962
Mozambique/INS-K008810/2021	ncov	EPI_ISL_1132842	?	2021-01-16	Africa	Mozambique	Tete		Africa	Mozambique	Tete	genome	29794	Human	33	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-03-03	?	207.0	24.0	0.0	6.0	0.0	good	good	good	good	-0.7282898630136962
Namibia/N2050/2021	ncov	EPI_ISL_1208970	?	2021-01	Africa	Namibia	ǁKaras		Africa	Namibia	ǁKaras	genome	29272	Human	34	Male	20H/501Y.V2	B.1.351	G	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	8562.0	21.0	0.0	5.0	0.0	bad	good	good	good	?
Namibia/N2057/2020	ncov	EPI_ISL_1208974	?	2020-10	Africa	Namibia	Omaheke		Africa	Namibia	Omaheke	genome	29272	Human	14	Female	20H/501Y.V2	B.1.351	G	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	9834.0	20.0	0.0	6.0	0.0	bad	good	good	good	?
Namibia/N2798/2021	ncov	EPI_ISL_1208966	?	2021-01	Africa	Namibia	Erongo		Africa	Namibia	Erongo	genome	29575	Human	11	Male	20H/501Y.V2	B.1.351	O	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	1451.0	24.0	0.0	5.0	0.0	mediocre	good	good	good	?
Namibia/N2801/2020	ncov	EPI_ISL_1208977	?	2020-10	Africa	Namibia	Oshikoto		Africa	Namibia	Oshikoto	genome	29272	Human	35	Female	20H/501Y.V2	B.1.351	G	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	11572.0	19.0	0.0	9.0	0.0	bad	good	good	good	?
Namibia/N3172/2021	ncov	EPI_ISL_1208979	?	2021-01	Africa	Namibia	Otjozondjupa		Africa	Namibia	Otjozondjupa	genome	29272	Human	41	Male	20H/501Y.V2	B.1.351	O	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	1753.0	22.0	0.0	3.0	0.0	mediocre	good	good	good	?
Namibia/N3204/2021	ncov	EPI_ISL_1208998	?	2021-01	Africa	Namibia	Ohangwena		Africa	Namibia	Ohangwena	genome	29715	Human	25	Male	20H/501Y.V2	B.1.351	GH	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	477.0	23.0	0.0	4.0	0.0	good	good	good	good	?
Namibia/N3215/2021	ncov	EPI_ISL_1209003	?	2021-01	Africa	Namibia	Khomas		Africa	Namibia	Khomas	genome	29272	Human	29	Female	20H/501Y.V2	B.1.351	GH	Pathcare	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	7109.0	23.0	0.0	8.0	0.0	bad	good	good	good	?
Namibia/N3224/2021	ncov	EPI_ISL_1209008	?	2021-01	Africa	Namibia	Zambezi		Africa	Namibia	Zambezi	genome	29748	Human	50	Female	20H/501Y.V2	B.1.351	GH	Namibia Institute of Pathology (NIP)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	622.0	21.0	0.0	5.0	0.0	good	good	good	good	?
Namibia/N3236/2021	ncov	EPI_ISL_1209013	?	2021-02	Africa	Namibia	Khomas		Africa	Namibia	Khomas	genome	29742	Human	32	Female	20H/501Y.V2	B.1.351	GH	University of Namibia (UNAM LAB)	National Institute for Communicable Diseases of the National Health Laboratory Service	Van Rooyen G et al	https://www.gisaid.org	?	?	2021-03-11	?	334.0	25.0	0.0	5.0	0.0	good	good	good	good	?
Netherlands/DR-RIVM-13099/2021	ncov	EPI_ISL_1035097	?	2021-02-06	Europe	Netherlands	Drenthe		Europe	Netherlands	Drenthe	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-19	?	0.0	26.0	0.0	8.0	0.0	good	good	good	good	0.2394421917808245
Netherlands/GE-RIVM-12424/2021	ncov	EPI_ISL_1035234	?	2021-02-02	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	54	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-19	?	0.0	25.0	0.0	7.0	0.0	good	good	good	good	-0.5639353424657507
Netherlands/GE-RIVM-13777/2021	ncov	EPI_ISL_1089620	?	2021-02-09	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	56	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-26	?	0.0	27.0	0.0	9.0	0.0	good	good	good	good	1.091975342465755
Netherlands/GE-RIVM-14536/2021	ncov	EPI_ISL_1165584	?	2021-02-18	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	66	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-03-05	?	0.0	22.0	0.0	3.0	0.0	good	good	good	good	-4.35042520547945
Netherlands/GE-RIVM-14558/2021	ncov	EPI_ISL_1216338	?	2021-02-12	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-03-11	?	0.0	26.0	0.0	8.0	0.0	good	good	good	good	-0.05549150684931092
Netherlands/GE-RIVM-14696/2021	ncov	EPI_ISL_1165585	?	2021-02-09	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	78	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-03-05	?	0.0	26.0	1.0	8.0	0.0	good	good	good	good	0.091975342465755
Netherlands/GE-RIVM-14995/2021	ncov	EPI_ISL_1165560	?	2021-02-15	Europe	Netherlands	Gelderland		Europe	Netherlands	Gelderland	genome	29764	Human	27	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-03-05	?	218.0	24.0	0.0	6.0	0.0	good	good	good	good	-2.2029583561643804
Netherlands/LI-MUMC-1121/2021	ncov	EPI_ISL_1210352	?	2021-02-13	Europe	Netherlands	Limburg	Beekdaelen	Europe	Netherlands	Limburg	genome	29752	Human	29	Female	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	Medical Microbiology, Maastricht University Medical Centre	Jozef Dingemans* et al	https://www.gisaid.org	?	?	2021-03-11	?	1180.0	26.0	0.0	8.0	0.0	mediocre	good	good	good	-0.10464712328766623
Netherlands/LI-MUMC-1122/2021	ncov	EPI_ISL_1210353	?	2021-02-15	Europe	Netherlands	Limburg	Beekdaelen	Europe	Netherlands	Limburg	genome	29752	Human	33	Male	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	Medical Microbiology, Maastricht University Medical Centre	Jozef Dingemans* et al	https://www.gisaid.org	?	?	2021-03-11	?	215.0	27.0	0.0	9.0	0.0	good	good	good	good	0.7970416438356196
Netherlands/LI-RIVM-10374/2021	ncov	EPI_ISL_905071	?	2021-01-09	Europe	Netherlands	Limburg		Europe	Netherlands	Limburg	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-01-30	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	0.615799452054798
Netherlands/LI-RIVM-10606/2021	ncov	EPI_ISL_904753	?	2021-01-13	Europe	Netherlands	Limburg		Europe	Netherlands	Limburg	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-01-30	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	0.41917698630137323
Netherlands/LI-RIVM-10626/2021	ncov	EPI_ISL_904754	?	2021-01-13	Europe	Netherlands	Limburg		Europe	Netherlands	Limburg	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-01-30	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	0.41917698630137323
Netherlands/LI-RIVM-12771/2021	ncov	EPI_ISL_1035233	?	2021-01-13	Europe	Netherlands	Limburg		Europe	Netherlands	Limburg	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-19	?	0.0	25.0	0.0	8.0	0.0	good	good	good	good	0.41917698630137323
Netherlands/LI-RIVM-13392/2021	ncov	EPI_ISL_1089617	?	2021-02-08	Europe	Netherlands	Limburg		Europe	Netherlands	Limburg	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-26	?	0.0	25.0	0.0	7.0	0.0	good	good	good	good	-0.8588690410958861
Netherlands/NB-RIVM-11198/2021	ncov	EPI_ISL_943367	?	2021-01-25	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	69	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-06	?	0.0	24.0	0.0	5.0	0.0	good	good	good	good	-1.1706904109589011
Netherlands/NB-RIVM-11201/2021	ncov	EPI_ISL_943369	?	2021-01-25	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	55	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-06	?	0.0	25.0	0.0	7.0	0.0	good	good	good	good	-0.17069041095890114
Netherlands/NB-RIVM-11658/2021	ncov	EPI_ISL_1014348	?	2021-01-25	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	52	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-17	?	0.0	25.0	0.0	6.0	0.0	good	good	good	good	-0.17069041095890114
Netherlands/NB-RIVM-11835/2021	ncov	EPI_ISL_1013787	?	2021-01-29	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	74	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-17	?	0.0	26.0	0.0	7.0	0.0	good	good	good	good	0.6326871232876741
Netherlands/NB-RIVM-12194/2021	ncov	EPI_ISL_1013788	?	2021-02-04	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	?	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-17	?	0.0	30.0	0.0	12.0	0.0	good	good	mediocre	good	4.337753424657539
Netherlands/NB-RIVM-12755/2021	ncov	EPI_ISL_1035232	?	2021-02-01	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	51	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-19	?	0.0	25.0	0.0	6.0	0.0	good	good	good	good	-0.5147797260273954
Netherlands/NB-RIVM-12760/2021	ncov	EPI_ISL_1035231	?	2021-02-01	Europe	Netherlands	North Brabant		Europe	Netherlands	North Brabant	genome	29764	Human	51	?	20H/501Y.V2	B.1.351	GH	Dutch COVID-19 response team	National Institute for Public Health and the Environment (RIVM)	Adam Meijer et al	https://www.gisaid.org	?	?	2021-02-19	?	0.0	24.0	0.0	5.0	0.0	good	good	good	good	-1.5147797260273954
